SynId,KeyWord,Gloss,ParentId,SonId
SID-00547221-V,smoothen,"become smooth",NULL,NULL
SID-00547300-V,demonize,"make into a demon ""Power had demonized him""",NULL,NULL
SID-00547493-V,diabolize,"turn into a devil or make devilish ""Man devilized by war""",NULL,NULL
SID-00547706-V,etherialise,"make ethereal",NULL,NULL
SID-00547802-V,unsubstantialize,"render immaterial or incorporeal",NULL,NULL
SID-00547995-V,animize,"give lifelike qualities to ""animated cartoons""",NULL,NULL
SID-00548153-V,return,"be restored ""Her old vigor returned""",NULL,NULL
SID-00548266-V,push_through,"break out ""The tooth erupted and had to be extracted""",NULL,NULL
SID-00548479-V,turn_on,"become hostile towards ""The dog suddenly turned on the mailman""",NULL,NULL
SID-00548616-V,drop,"change from one level to another ""She dropped into army jargon""",NULL,NULL
SID-00548750-V,mutilate,"alter so as to make unrecognizable ""The tourists murdered the French language""",NULL,NULL
SID-00548913-V,shift,"move and exchange for another ""shift the date for our class reunion""",NULL,NULL
SID-00549063-V,run,"change from one state to another ""run amok"" ""run rogue"" ""run riot""",NULL,NULL
SID-00549217-V,clear,"make clear bright light or translucent ""The water had to be cleared through filtering""",NULL,NULL
SID-00549396-V,break_into,"change pace ""The dancers broke into a cha-cha"" ""The horse broke into a gallop""",NULL,NULL
SID-00549552-V,save,"make unnecessary an expenditure or effort ""This will save money"" ""I'll save you the trouble"" ""This will save you a lot of time""",NULL,NULL
SID-00549771-V,turn_to,"direct one's interest or attention towards go into ""The pedophile turned to boys for satisfaction"" ""People turn to mysticism at the turn of a millennium""",NULL,NULL
SID-00549982-V,raise,"invigorate or heighten ""lift my spirits"" ""lift his ego""",NULL,NULL
SID-00550117-V,switch,"lay aside abandon or leave for another ""switch to a different brand of beer"" ""She switched psychiatrists"" ""The car changed lanes""",NULL,NULL
SID-00550546-V,transition,"make or undergo a transition (from one state or system to another) ""The airline transitioned to more fuel-efficient jets"" ""The adagio transitioned into an allegro""",NULL,NULL
SID-00550823-V,transition,"cause to convert or undergo a transition ""the company had to transition the old practices to modern technology""",NULL,NULL
SID-00551065-V,shift,"change gears ""you have to shift when you go down a steep hill""",NULL,NULL
SID-00551210-V,deepen,"become deeper in tone ""His voice began to change when he was 12 years old"" ""Her voice deepened when she whispered the password""",NULL,NULL
SID-00551412-V,break,"change suddenly from one tone quality or register to another ""Her voice broke to a whisper when she started to talk about her children""",NULL,NULL
SID-00551611-V,surf,"switch channels on television",NULL,NULL
SID-00551718-V,dynamize,"make (a drug) effective ""dynamized medicine""",NULL,NULL
SID-00551840-V,dynamize,"make more dynamic ""She was dynamized by her desire to go to grad school""",NULL,NULL
SID-00552006-V,concretize,"become specific ""the idea concretized in her mind""",NULL,NULL
SID-00552138-V,subtilize,"make more subtle or refined",NULL,NULL
SID-00552253-V,volatilize,"make volatile cause to pass off in a vapor",NULL,NULL
SID-00552458-V,uniformize,"make uniform ""the data have been uniformized""",NULL,NULL
SID-00552619-V,symmetrize,"make symmetric ""symmetrized waves""",NULL,NULL
SID-00552815-V,decay,"undergo decay or decomposition ""The body started to decay and needed to be cremated""",NULL,NULL
SID-00553053-V,deliquesce,"melt away in the process of decay ""The fungi eventually deliquesced""",NULL,NULL
SID-00553208-V,immortalize,"make famous forever ""This melody immortalized its composer""",NULL,NULL
SID-00553407-V,transpose,"exchange positions without a change in value ""These operators commute with each other""",NULL,NULL
SID-00553616-V,syncretize,"become fused",NULL,NULL
SID-00553727-V,denature,"make (alcohol) unfit for drinking without impairing usefulness for other purposes",NULL,NULL
SID-00553874-V,denature,"modify (as a native protein) especially by heat acid alkali or ultraviolet radiation so that all of the original properties are removed or diminished",NULL,NULL
SID-00554110-V,denature,"add nonfissionable material to (fissionable material) so as to make unsuitable for use in an atomic bomb",NULL,NULL
SID-00554298-V,disrupt,"throw into disorder ""This event disrupted the orderly process""",NULL,NULL
SID-00554468-V,sanitize,"make less offensive or more acceptable by removing objectionable features ""sanitize a document before releasing it to the press"" ""sanitize history"" ""sanitize the language in a book""",NULL,NULL
SID-00554729-V,verbify,"make into a verb ""'mouse' has been verbified by computer users""",NULL,NULL
SID-00554894-V,introject,"incorporate (attitudes or ideas) into one's personality unconsciously",NULL,NULL
SID-00555084-V,swell,"increase in size magnitude number or intensity ""The music swelled to a crescendo""",NULL,NULL
SID-00555240-V,transpose,"transfer from one place or period to another ""The ancient Greek story was transplanted into Modern America""",NULL,NULL
SID-00555447-V,shift,"move from one setting or context to another ""shift the emphasis"" ""shift one's attention""",NULL,NULL
SID-00555654-V,shift,"change in quality ""His tone shifted""",NULL,NULL
SID-00555780-V,brush,"remove with or as if with a brush ""brush away the crumbs"" ""brush the dust from the jacket"" ""brush aside the objections""",NULL,NULL
SID-00556001-V,sputter,"cause to undergo a process in which atoms are removed ""The solar wind protons must sputter away the surface atoms of the dust""",NULL,NULL
SID-00556193-V,mix,"combine (electronic signals) ""mixing sounds""",NULL,NULL
SID-00556389-V,transcribe,"convert the genetic information in (a strand of DNA) into a strand of RNA especially messenger RNA",NULL,NULL
SID-00556593-V,draw,"bring or lead someone to a certain action or condition ""She was drawn to despair"" ""The President refused to be drawn into delivering an ultimatum"" ""The session was drawn to a close""",NULL,NULL
SID-00556855-V,make,"change from one form into another ""make water into wine"" ""make lead into gold"" ""make clay into bricks""",NULL,NULL
SID-00557022-V,dope,"add impurities to (a semiconductor) in order to produce or modify its properties ""The resistors have been doped""",NULL,NULL
SID-00557216-V,swing,"alternate dramatically between high and low values ""his mood swings"" ""the market is swinging up and down""",NULL,NULL
SID-00557404-V,take,"be seized or affected in a specified way ""take sick"" ""be taken drunk""",NULL,NULL
SID-00557537-V,raise,"bring (a surface or a design) into relief and cause to project ""raised edges""",NULL,NULL
SID-00557686-V,wash_out,"remove by the application of water or other liquid and soap or some other cleaning agent ""he washed the dirt from his coat"" ""The nurse washed away the blood"" ""Can you wash away the spots on the windows?"" ""he managed to wash out the stains""",NULL,NULL
SID-00558061-V,lull,"become quiet or less intensive ""the fighting lulled for a moment""",NULL,NULL
SID-00558219-V,prostrate,"render helpless or defenseless ""They prostrated the enemy""",NULL,NULL
SID-00558371-V,advance,"develop further ""We are advancing technology every day""",NULL,NULL
SID-00558536-V,break,"come into being ""light broke over the horizon"" ""Voices broke in the air""",NULL,NULL
SID-00558673-V,settle,"become resolved fixed established or quiet ""The roar settled to a thunder"" ""The wind settled in the West"" ""it is settling to rain"" ""A cough settled in her chest"" ""Her mood settled into lethargy""",NULL,NULL
SID-00558963-V,excite,"produce a magnetic field in ""excite the neurons""",NULL,NULL
SID-00559102-V,excite,"raise to a higher energy level ""excite the atoms""",NULL,NULL
SID-00559390-V,crush,"become injured broken or distorted by pressure ""The plastic bottle crushed against the wall""",NULL,NULL
SID-00559556-V,shake,"bring to a specified condition by or as if by shaking ""He was shaken from his dreams"" ""shake the salt out of the salt shaker""",NULL,NULL
SID-00559754-V,outmode,"make unfashionable outdated or obsolete ""Modern ways of cooking have outmoded the hearth""",NULL,NULL
SID-00559919-V,spice_up,"make more interesting or flavorful ""Spice up the evening by inviting a belly dancer""",NULL,NULL
SID-00560122-V,salt,"add zest or liveliness to ""She salts her lectures with jokes""",NULL,NULL
SID-00560247-V,run_out,"prove insufficient ""The water supply for the town failed after a long drought""",NULL,NULL
SID-00560391-V,leap,"pass abruptly from one state or topic to another ""leap into fame"" ""jump to a conclusion"" ""jump from one thing to another""",NULL,NULL
SID-00560628-V,back,"shift to a counterclockwise direction ""the wind backed""",NULL,NULL
SID-00560764-V,veer,"shift to a clockwise direction ""the wind veered""",NULL,NULL
SID-00560893-V,shorten,"make short or shorter ""shorten the skirt"" ""shorten the rope by a few inches""",NULL,NULL
SID-00561090-V,cut,"shorten as if by severing the edges or ends of ""cut my hair""",NULL,NULL
SID-00561266-V,fall,"be cast down ""his eyes fell""",NULL,NULL
SID-00561375-V,fall,"assume a disappointed or sad expression ""Her face fell when she heard that she would be laid off"" ""his crest fell""",NULL,NULL
SID-00561571-V,run_out,"become used up be exhausted ""Our supplies finally ran out""",NULL,NULL
SID-00561714-V,run_out,"exhaust the supply of ""We ran out of time just as the discussion was getting interesting""",NULL,NULL
SID-00561887-V,think,"bring into a given condition by mental preoccupation ""She thought herself into a state of panic over the final exam""",NULL,NULL
SID-00562067-V,make,"favor the development of ""Practice makes the winner""",NULL,NULL
SID-00562182-V,make,"cause to be enjoyable or pleasurable ""make my day""",NULL,NULL
SID-00562303-V,deflate,"reduce or cut back the amount or availability of creating a decline in value or prices ""deflate the currency""",NULL,NULL
SID-00562523-V,inflate,"increase the amount or availability of creating a rise in value ""inflate the currency""",NULL,NULL
SID-00562720-V,deflate,"produce deflation in ""The new measures deflated the economy""",NULL,NULL
SID-00562882-V,inflate,"cause prices to rise by increasing the available currency or credit ""The war inflated the economy""",NULL,NULL
SID-00563100-V,reflate,"economics: raise demand expand the money supply or raise prices after a period of deflation ""These measures reflated the economy""",NULL,NULL
SID-00563360-V,reflate,"economics: experience reflation ""The economy reflated after the Fed took extreme measures""",NULL,NULL
SID-00563552-V,initialize,"divide (a disk) into marked sectors so that it may store data ""Please format this disk before entering data!""",NULL,NULL
SID-00563824-V,digitize,"put into digital form as for use in a computer ""he bought a device to digitize the data""",NULL,NULL
SID-00564151-V,hydrolyze,"undergo hydrolysis decompose by reacting with water",NULL,NULL
SID-00564300-V,hydrolize,"make a compound react with water and undergo hydrolysis",NULL,NULL
SID-00564514-V,saccharify,"convert into a simple soluble fermentable sugar by hydrolyzing a sugar derivative or complex carbohydrate",NULL,NULL
SID-00564695-V,fold_up,"become folded or folded up ""The bed folds in a jiffy""",NULL,NULL
SID-00564857-V,wrinkle,"become wrinkled or crumpled or creased ""This fabric won't wrinkle""",NULL,NULL
SID-00565081-V,gelatinize,"convert into gelatinous form or jelly ""hot water will gelatinize starch""",NULL,NULL
SID-00565279-V,gelatinize,"become gelatinous or change into a jelly ""the starch gelatinized when it was heated""",NULL,NULL
SID-00565481-V,gelatinize,"coat with gelatin",NULL,NULL
SID-00565592-V,matte_up,"change texture so as to become matted and felt-like ""The fabric felted up after several washes""",NULL,NULL
SID-00565858-V,recombine,"cause genetic recombination ""should scientists recombine DNA?""",NULL,NULL
SID-00566024-V,recombine,"undergo genetic recombination ""The DNA can recombine""",NULL,NULL
SID-00566181-V,float,"convert from a fixed point notation to a floating point notation ""float data""",NULL,NULL
SID-00566322-V,womanize,"to give a (more) feminine effeminate or womanly quality or appearance to ""This hairdo feminizes the man""",NULL,NULL
SID-00566569-V,virilize,"produce virilism in or cause to assume masculine characteristics as through a hormonal imbalance or hormone therapy ""the drugs masculinized the teenage girl""",NULL,NULL
SID-00566895-V,masculinize,"give a masculine appearance or character to ""Fashion designers have masculinized women's looks in the 1990s""",NULL,NULL
SID-00567099-V,feminize,"assume (more) feminine characteristics ""feminized language"" ""feminized frogs""",NULL,NULL
SID-00567291-V,bind,"form a chemical bond with ""The hydrogen binds the oxygen""",NULL,NULL
SID-00567484-V,ligate,"bind chemically ""The enzyme ligated""",NULL,NULL
SID-00567604-V,dissonate,"cause to sound harsh and unpleasant",NULL,NULL
SID-00567775-V,obsolesce,"become obsolete fall into disuse ""This word has not obsolesced although it is rarely used""",NULL,NULL
SID-00567971-V,sexualize,"make sexual endow with sex attribute sex to ""The god was sexualized and married to another god"" ""Some languages sexualize all nouns and do not have a neuter gender""",NULL,NULL
