SynId,KeyWord,Gloss,ParentId,SonId
SID-01949611-A,agrestic,"(of behavior) rustic and uncouth ""the agrestic behavior of a country boy""",NULL,NULL
SID-01949740-A,uncultured,"(of persons) lacking art or knowledge",NULL,NULL
SID-01950198-A,vulgar,"lacking refinement or cultivation or taste ""he had coarse manners but a first-rate mind"" ""behavior that branded him as common"" ""an untutored and uncouth human being"" ""an uncouth soldier--a real tough guy"" ""appealing to the vulgar taste for violence"" ""the vulgar display of the newly rich""",NULL,NULL
SID-01951197-A,rough,"(of persons or behavior) lacking refinement or finesse ""she was a diamond in the rough"" ""rough manners""",NULL,NULL
SID-01951684-A,processed,"prepared or converted from a natural state by subjecting to a special process ""processed ores""",NULL,NULL
SID-01951943-A,vulcanized,"(used of rubber) treated by a chemical or physical process to improve its properties (hardness and strength and odor and elasticity)",NULL,NULL
SID-01952153-A,polished,"(of grains especially rice) having the husk or outer layers removed ""polished rice""",NULL,NULL
SID-01952301-A,semi-processed,"having been subjected to partial processing",NULL,NULL
SID-01952643-A,rude,"(used especially of commodities) being unprocessed or manufactured using only simple or minimal processes ""natural yogurt"" ""natural produce"" ""raw wool"" ""raw sugar"" ""bales of rude cotton""",NULL,NULL
SID-01952907-A,streaming,"(computer science) using or relating to a form of continuous tape transport used mainly to provide backup storage of unedited data ""streaming audio"" ""streaming video recording""",NULL,NULL
SID-01953635-A,treated,"subjected to a physical (or chemical) treatment or action or agent ""the sludge of treated sewage can be used as fertilizer"" ""treated timbers resist rot"" ""treated fabrics resist wrinkling""",NULL,NULL
SID-01954128-A,aerated,"(of a liquid) treated by having air passed or bubbled through it for purification",NULL,NULL
SID-01954263-A,burnt,"treated by heating to a high temperature but below the melting or fusing point ""burnt sienna""",NULL,NULL
SID-01954517-A,fumed,"(of wood) darkened or colored by exposure to ammonia fumes ""fumed oak""",NULL,NULL
SID-01955796-A,dressed,"treated with medications and protective covering",NULL,NULL
SID-01956229-A,redeemable,"recoverable upon payment or fulfilling a condition ""redeemable goods in a pawnshop""",NULL,NULL
SID-01957712-A,unrepentant,"stubbornly persistent in wrongdoing",NULL,NULL
SID-01958027-A,registered,"listed or recorded officially ""record is made of `registered mail' at each point on its route to assure safe delivery"" ""registered bonds""",NULL,NULL
SID-01958259-A,qualified,"holding appropriate documentation and officially on record as qualified to perform a specified function or practice a specified skill ""a registered pharmacist"" ""a registered hospital""",NULL,NULL
SID-01958512-A,recorded,"(of securities) having the owner's name entered in a register ""recorded holders of a stock""",NULL,NULL
SID-01958898-A,registered,"(of animals) officially recorded with or certified by a recognized breed association especially in a stud book ""a registered Percheron""",NULL,NULL
SID-01959294-A,regular,"in accordance with fixed order or procedure or principle ""his regular calls on his customers"" ""regular meals"" ""regular duties""",NULL,NULL
SID-01959711-A,first-string,"of members of a team not substitutes",NULL,NULL
SID-01959807-A,rule-governed,"according to custom or rule or natural law",NULL,NULL
SID-01960076-A,stock,"regularly and widely used or sold ""a standard size"" ""a stock item""",NULL,NULL
SID-01960207-A,timed,"regularly spaced in time ""closely timed intervals""",NULL,NULL
SID-01961205-A,occasional,"occurring from time to time ""casual employment"" ""a casual correspondence with a former teacher"" ""an occasional worker""",NULL,NULL
SID-01961666-A,randomized,"set up or distributed in a deliberately random way",NULL,NULL
SID-01961937-A,regular,"(of solids) having clear dimensions that can be measured volume can be determined with a suitable geometric formula",NULL,NULL
SID-01962107-A,irregular,"(of solids) not having clear dimensions that can be measured volume must be determined with the principle of liquid displacement",NULL,NULL
SID-01962310-A,regulated,"controlled or governed according to rule or principle or law ""well regulated industries"" ""houses with regulated temperature""",NULL,NULL
SID-01962631-A,remediable,"capable of being remedied or redressed  ""remediable problems"" ""a remediable setback"" ""not a crime but only a remediable blunder""",NULL,NULL
SID-01962982-A,renewable,"that can be renewed or extended ""a renewable lease"" ""renewable subscriptions""",NULL,NULL
SID-01963117-A,unrenewable,"that can not be renewed ""books on that shelf are unrenewable"" ""gas and oil are nonrenewable resources""",NULL,NULL
SID-01963958-A,repeatable,"able or fit to be repeated or quoted ""what he said was not repeatable in polite company"" ""he comes up with so many quotable phrases""",NULL,NULL
SID-01965287-A,requested,"asked for ""the requested aid is forthcoming""",NULL,NULL
SID-01965636-A,riming,"having corresponding sounds especially terminal sounds ""rhymed verse"" ""rhyming words""",NULL,NULL
SID-01965849-A,alliterative,"having the same consonant at the beginning of each stressed syllable ""alliterative verse""",NULL,NULL
SID-01966016-A,assonant,"having the same vowel sound occurring with different consonants in successive words or stressed syllables",NULL,NULL
SID-01966212-A,end-rhymed,"rhymed on the terminal syllables of the verses",NULL,NULL
SID-01966740-A,single,"having uniform application ""a single legal code for all""",NULL,NULL
SID-01967240-A,periodical,"happening or recurring at regular intervals ""the periodic appearance of the seventeen-year locust""",NULL,NULL
SID-01967917-A,oscillatory,"having periodic vibrations",NULL,NULL
SID-01968033-A,diurnal,"having a daily cycle or occurring every day ""diurnal rotation of the heavens""",NULL,NULL
SID-01968165-A,day-to-day,"of or belonging to or occurring every day ""daily routine"" ""a daily paper""",NULL,NULL
SID-01968352-A,nightly,"happening every night ""nightly television now goes on until 3:00 or 4:00 a.m.""",NULL,NULL
SID-01968503-A,weekly,"of or occurring every seven days ""a weekly visit"" ""weekly paper""",NULL,NULL
SID-01968721-A,semiweekly,"occurring twice a week",NULL,NULL
SID-01968811-A,hourly,"occurring every hour or payable by the hour ""hourly chimes"" ""hourly pay""",NULL,NULL
SID-01968956-A,half-hourly,"occurring ever half hour",NULL,NULL
SID-01969038-A,fortnightly,"occurring every two weeks",NULL,NULL
SID-01969150-A,yearly,"occurring or payable every year ""an annual trip to Paris"" ""yearly medical examinations"" ""annual (or yearly) income""",NULL,NULL
SID-01969348-A,semiannual,"occurring or payable twice each year",NULL,NULL
SID-01969477-A,biyearly,"occurring every second year ""they met at biennial conventions""",NULL,NULL
SID-01969707-A,monthly,"of or occurring or payable every month ""monthly payments"" ""the monthly newsletter""",NULL,NULL
SID-01969881-A,bimonthly,"occurring every two months ""bimonthly visits""",NULL,NULL
SID-01970014-A,semimonthly,"occurring twice a month ""a semimonthly publication""",NULL,NULL
SID-01970136-A,semestrial,"occurring every six months or during every period of six months",NULL,NULL
SID-01970322-A,midweekly,"occurring during the middle of the week ""midweekly prayer meetings""",NULL,NULL
SID-01970464-A,nonperiodic,"not recurring at regular intervals",NULL,NULL
SID-01970777-A,regular,"(used of the military) belonging to or engaged in by legitimate army forces ""the regular army""",NULL,NULL
SID-01971237-A,related,"connected by kinship common origin or marriage",NULL,NULL
SID-01971519-A,affine,"(anthropology) related by marriage",NULL,NULL
SID-01971671-A,paternal,"related on the father's side ""a paternal aunt""",NULL,NULL
SID-01971846-A,kin,"related by blood",NULL,NULL
SID-01972070-A,allied,"related by common characteristics or ancestry ""allied species"" ""allied studies""",NULL,NULL
SID-01972204-A,descendent,"proceeding by descent from an ancestor ""descendent gene""",NULL,NULL
SID-01972349-A,maternal,"related on the mother's side ""my maternal grandmother""",NULL,NULL
SID-01972479-A,kindred,"related by blood or marriage ""kindred clans""",NULL,NULL
SID-01972820-A,related_to,"being connected either logically or causally or by shared characteristics  ""painting and the related arts"" ""school-related activities"" ""related to micelle formation is the...ability of detergent actives to congregate at oil-water interfaces""",NULL,NULL
SID-01973311-A,connected,"being joined in close association ""affiliated clubs"" ""all art schools whether independent or attached to universities""",NULL,NULL
SID-01973529-A,age-related,"changing (increasing or decreasing) as an individual's age increases",NULL,NULL
SID-01973655-A,bound_up,"closely or inseparably connected or associated with ""his career is bound up with the fortunes of the enterprise""",NULL,NULL
SID-01973823-A,cognate,"having the same ancestral language ""cognate languages""",NULL,NULL
SID-01974071-A,coreferent,"related by sharing a symbolic link to a concrete object or an abstraction ""two expressions are coreferent if they denote the same object or individual""",NULL,NULL
SID-01974298-A,correlative,"mutually related",NULL,NULL
SID-01974451-A,corresponding,"accompanying ""all rights carry with them corresponding responsibilities""",NULL,NULL
SID-01974584-A,side_by_side,"closely related or associated ""a city in which communism and democracy had to live side by side""",NULL,NULL
SID-01974904-A,misrelated,"mistakenly related",NULL,NULL
SID-01975059-A,uncorrelated,"not varying together",NULL,NULL
SID-01975138-A,relevant,"having a bearing on or connection with the subject at issue ""the scientist corresponds with colleagues in order to learn about matters relevant to her own research""",NULL,NULL
SID-01977669-A,resonant,"serving to bring to mind ""cannot forbear to close on this redolent literary note""- Wilder Hobson ""a campaign redolent of machine politics""",NULL,NULL
SID-01979053-A,representational,"(used especially of art) depicting objects figuresor scenes as seen ""representational art"" ""representational images""",NULL,NULL
SID-01979501-A,eidetic,"of visual imagery of almost photographic accuracy",NULL,NULL
SID-01979604-A,figurative,"consisting of or forming human or animal figures ""a figural design"" ""the figurative art of the humanistic tradition""- Herbert Read",NULL,NULL
SID-01980250-A,nonrepresentational,"of or relating to a style of art in which objects do not resemble those known in physical nature",NULL,NULL
SID-01980557-A,nonobjective,"not representing or imitating external reality or the objects of nature ""a large abstract painting""",NULL,NULL
SID-01980796-A,schematic,"represented in simplified or symbolic form",NULL,NULL
SID-01981009-A,geometrical,"characterized by simple geometric forms in design and decoration ""a buffalo hide painted with red and black geometric designs""",NULL,NULL
SID-01981448-A,protogeometric,"characteristic of the earliest phase of geometric art especially in Greece",NULL,NULL
SID-01981699-A,representative,"standing for something else ""the bald eagle is representative of the United States""",NULL,NULL
SID-01981916-A,allegorical,"used in or characteristic of or containing allegory ""allegorical stories"" ""an allegorical painting of Victory leading an army""",NULL,NULL
